,structure,GH,ads-bandcenter,Lads-H,Nval,EI,EA,Enads,CN,Lpa,LPb,Ssur,Lau-H,Cads,Pstr,CAX,CAY,CAZ-M,Cads-val,deltaEA,Erel
119,12-MoSe-Au-2,1.27350152,-2.516336546,1.5198,4,9.753,2.02,2.55,1,9.989700317,9.989700317,86.42423651,5.038868985,6.247021,1.2,5.105079587,4.917316599,3.130228328,2.247021,1.275,0.96674383
120,12-MoSe-Au-2,1.12395917,-2.520007621,2.1452,4,9.753,2.02,2.55,3,9.989700317,9.989700317,86.42423651,3.225594048,6.303361333,1.2,5.407905421,6.920292235,2.738739967,2.303361333,1.275,0.96674383
121,12-MoSe-Au-2,1.12443558,-2.511852057,2.1427,4,9.753,2.02,2.55,3,9.989700317,9.989700317,86.42423651,3.181948047,6.338207,1.2,-2.085259539,6.905361502,2.736698888,2.338207,1.275,0.96674383
122,12-MoSe-Au-2,1.27379129,-2.518399419,1.5187,4,9.753,2.02,2.55,1,9.989700317,9.989700317,86.42423651,5.067386217,6.26546,1.2,6.696649014,1.763253616,3.129079589,2.26546,1.275,0.96674383
123,12-MoSe-Au-2,1.45273703,-2.5066471,1.5164,4,9.753,2.02,2.55,1,9.989700317,9.989700317,86.42423651,3.89199035,6.289971,1.2,-1.673325771,4.814864881,3.137622484,2.289971,1.275,0.96674383
124,12-MoSe-Au-2,-0.25016113,-2.497684417,1.5815,10,9.225,2.309,2.54,1,9.989700317,9.989700317,86.42423651,1.581430074,11.304689,1.2,1.660761736,2.885747208,5.244770643,1.304689,0.289,0.96674383
125,12-MoSe-Au-2,-0.55750199,-2.497684417,1.5853,10,9.225,2.309,2.54,1,9.989700317,9.989700317,86.42423651,1.58526289,11.304689,1.2,2.159289242,2.000974523,5.531131881,1.304689,0.289,0.96674383
126,12-MoSe-Au-2,-0.55847478,-2.497684417,1.5863,10,9.225,2.309,2.54,1,9.989700317,9.989700317,86.42423651,1.586277859,11.304689,1.2,1.648074347,3.724253409,5.554513425,1.304689,0.289,0.96674383
127,12-MoSe-Au-2,-0.55825663,-2.497684417,1.5854,10,9.225,2.309,2.54,1,9.989700317,9.989700317,86.42423651,1.585337436,11.304689,1.2,2.318672234,2.386025638,5.5471815,1.304689,0.289,0.96674383
128,12-MoSe-Au-2,1.28734658,-2.574585402,2.158333333,4,9.753,2.02,2.55,3,9.989700317,9.989700317,86.42423651,3.287921468,6.240065333,1.2,1.677931103,6.246805028,2.758686749,2.240065333,1.275,0.96674383
129,12-MoSe-Au-2,1.34745899,-2.574585402,2.1315,4,9.753,2.02,2.55,3,9.989700317,9.989700317,86.42423651,4.220334055,6.240065333,1.2,1.280785104,6.936395325,2.713278732,2.240065333,1.275,0.96674383
130,15-MoSe-Au-1,1.36075005,-2.526098431,2.140566667,4,9.753,2.02,2.55,3,10.01930046,10.01930046,86.93715677,5.658561055,6.410321333,1.5,-1.283244712,6.964096616,2.715577586,2.410321333,1.275,0.96681869
131,15-MoSe-Au-1,1.33225958,-2.564147764,2.136233333,4,9.753,2.02,2.55,3,10.01930046,10.01930046,86.93715677,5.418651923,6.253479667,1.5,8.359177621,0.529433741,2.703404103,2.253479667,1.275,0.96681869
132,15-MoSe-Au-1,-0.35935022,-2.540220754,1.586,10,9.225,2.309,2.54,1,10.01930046,10.01930046,86.93715677,1.585934487,11.116153,1.5,2.270017665,2.357981223,5.535076932,1.116153,0.289,0.96681869
133,15-MoSe-Au-1,1.36539474,-2.004231451,1.915666667,4.333333333,8.866,1.595,2.42,3,10.01930046,10.01930046,86.93715677,5.377099188,8.599245333,1.5,-1.641447408,3.345030045,1.782831565,4.265912,0.425,0.96681869
134,15-MoSe-Au-1,1.31946058,-2.599641763,2.146233333,4,9.753,2.02,2.55,3,10.01930046,10.01930046,86.93715677,3.182675057,6.308904667,1.5,1.633715964,6.294060569,2.731894069,2.308904667,1.275,0.96681869
135,15-MoSe-Au-1,1.26946446,-0.909349236,1.961933333,5,7.092,0.745,2.16,3,10.01930046,10.01930046,86.93715677,5.551080987,13.27964933,1.5,6.674249398,1.928352639,-0.361926729,8.279649333,-1.275,0.96681869
136,15-MoSe-Au-1,1.31357945,-2.032321888,1.9039,4.333333333,8.866,1.595,2.42,3,10.01930046,10.01930046,86.93715677,4.255046059,8.643697,1.5,3.373009124,0.337900949,1.748669501,4.310363667,0.425,0.96681869
137,15-MoSe-Au-1,1.36100778,-2.526098431,2.1492,4,9.753,2.02,2.55,3,10.01930046,10.01930046,86.93715677,5.648506918,6.410321333,1.5,-1.273318423,6.964035252,2.733017777,2.410321333,1.275,0.96681869
138,15-MoSe-Au-1,-0.35756845,-2.540220754,1.5852,10,9.225,2.309,2.54,1,10.01930046,10.01930046,86.93715677,1.585168355,11.116153,1.5,3.837015501,4.324547288,5.501331014,1.116153,0.289,0.96681869
139,15-MoSe-Au-1,1.46029776,-2.524512705,1.519,4,9.753,2.02,2.55,1,10.01930046,10.01930046,86.93715677,5.11965408,6.351989,1.5,-1.667839332,4.77722951,3.127666487,2.351989,1.275,0.96681869
140,15-MoSe-Au-1,-0.02748217,-2.540220754,1.5826,10,9.225,2.309,2.54,1,10.01930046,10.01930046,86.93715677,1.582533922,11.116153,1.5,3.337089871,3.858026493,5.476506328,1.116153,0.289,0.96681869
141,15-MoSe-Au-1,1.333993,-2.564147764,2.130366667,4,9.753,2.02,2.55,3,10.01930046,10.01930046,86.93715677,5.440078542,6.253479667,1.5,7.986252929,1.188232162,2.694800381,2.253479667,1.275,0.96681869
142,15-MoSe-Au-1,1.35674348,-2.599151873,2.144333333,4,9.753,2.02,2.55,3,10.01930046,10.01930046,86.93715677,3.880694563,6.276547667,1.5,-0.395025587,4.066697619,2.716619284,2.276547667,1.275,0.96681869
143,15-MoSe-Au-1,1.31907976,-2.599641763,2.147866667,4,9.753,2.02,2.55,3,10.01930046,10.01930046,86.93715677,3.195102235,6.308904667,1.5,1.621317754,6.29209053,2.734487153,2.308904667,1.275,0.96681869
144,15-MoSe-Au-1,-0.35965894,-2.540220754,1.585,10,9.225,2.309,2.54,1,10.01930046,10.01930046,86.93715677,1.584979875,11.116153,1.5,4.158300389,5.565447369,5.545388472,1.116153,0.289,0.96681869
145,15-MoSe-Au-1,-0.35394141,-2.540220754,1.585,10,9.225,2.309,2.54,1,10.01930046,10.01930046,86.93715677,1.584974884,11.116153,1.5,2.768792769,3.997360081,5.482610497,1.116153,0.289,0.96681869
146,15-MoSe-Au-2,-0.24458203,-2.500310884,1.5857,10,9.225,2.309,2.54,1,10.01930046,10.01930046,86.93715677,1.585638995,11.241737,1.5,2.432796753,2.646646229,5.532501537,1.241737,0.289,0.96681869
147,15-MoSe-Au-2,-0.24479019,-2.500310884,1.5858,10,9.225,2.309,2.54,1,10.01930046,10.01930046,86.93715677,1.585741698,11.241737,1.5,2.33468336,2.518979017,5.532925909,1.241737,0.289,0.96681869
148,15-MoSe-Au-2,-0.24436047,-2.500310884,1.5863,10,9.225,2.309,2.54,1,10.01930046,10.01930046,86.93715677,1.586251624,11.241737,1.5,2.431680668,2.429538682,5.563830179,1.241737,0.289,0.96681869
149,15-MoSe-Au-2,1.58470256,-2.581819381,2.173,4,9.753,2.02,2.55,3,10.01930046,10.01930046,86.93715677,3.250716944,6.203540333,1.5,8.777714855,1.214693413,2.770415609,2.203540333,1.275,0.96681869
150,15-MoSe-Au-2,1.45679117,-2.633974946,2.148066667,4,9.753,2.02,2.55,3,10.01930046,10.01930046,86.93715677,3.436258727,6.201705667,1.5,0.012706876,3.405779358,2.723583641,2.201705667,1.275,0.96681869
151,15-MoSe-Au-2,1.63427056,-1.972535678,1.843966667,4.333333333,8.866,1.595,2.42,3,10.01930046,10.01930046,86.93715677,5.494022448,8.574020667,1.5,7.223601768,0.163554075,1.7433451,4.240687333,0.425,0.96681869
152,15-MoSe-Au-2,1.42499741,-2.515765588,2.1481,4,9.753,2.02,2.55,3,10.01930046,10.01930046,86.93715677,3.198591278,6.329339333,1.5,-1.70452061,6.294469922,2.734682374,2.329339333,1.275,0.96681869
153,15-MoSe-Au-2,-0.24741938,-2.500310884,1.5859,10,9.225,2.309,2.54,1,10.01930046,10.01930046,86.93715677,1.58585329,11.241737,1.5,0.92570781,2.411783882,5.56806326,1.241737,0.289,0.96681869
154,15-MoSe-Au-2,1.42568012,-2.515765588,2.142433333,4,9.753,2.02,2.55,3,10.01930046,10.01930046,86.93715677,3.189285621,6.329339333,1.5,-2.075152971,6.935660598,2.726623773,2.329339333,1.275,0.96681869
155,15-MoSe-Au-2,1.56910238,-2.522403167,1.5196,4,9.753,2.02,2.55,1,10.01930046,10.01930046,86.93715677,5.097733385,6.258897,1.5,6.665649552,1.790047788,3.12455506,2.258897,1.275,0.96681869
156,15-MoSe-Au-2,1.74369583,-2.510533068,1.5171,4,9.753,2.02,2.55,1,10.01930046,10.01930046,86.93715677,3.909121665,6.288316,1.5,-1.68525461,4.832958024,3.128085598,2.288316,1.275,0.96681869
157,15-MoSe-Au-2,-0.24150522,-2.500310884,1.5846,10,9.225,2.309,2.54,1,10.01930046,10.01930046,86.93715677,1.584568021,11.241737,1.5,1.105218088,2.554504505,5.501740632,1.241737,0.289,0.96681869
158,15-MoSe-Au-2,1.63883411,-2.581819381,2.134566667,4,9.753,2.02,2.55,3,10.01930046,10.01930046,86.93715677,4.275028615,6.203540333,1.5,7.971474188,1.179722574,2.707931732,2.203540333,1.275,0.96681869
159,15-MoSe-Au-2,1.58313144,-2.581819381,2.167133333,4,9.753,2.02,2.55,3,10.01930046,10.01930046,86.93715677,3.252829159,6.203540333,1.5,8.773762905,1.204403707,2.761860281,2.203540333,1.275,0.96681869
160,15-MoSe-Au-2,-0.24527593,-2.500310884,1.5858,10,9.225,2.309,2.54,1,10.01930046,10.01930046,86.93715677,1.585795291,11.241737,1.5,1.705479086,3.729008581,5.55320237,1.241737,0.289,0.96681869
161,15-MoSe-Au-2,1.42275803,-2.516387821,2.154266667,4,9.753,2.02,2.55,3,10.01930046,10.01930046,86.93715677,3.190169335,6.275823333,1.5,7.065782814,4.113570029,2.742220807,2.275823333,1.275,0.96681869
162,15-MoSe-Au-2,1.42549379,-2.515765588,2.1507,4,9.753,2.02,2.55,3,10.01930046,10.01930046,86.93715677,3.188704961,6.329339333,1.5,-1.693909107,6.29229419,2.737627452,2.329339333,1.275,0.96681869
163,2-MoSe-Au-1,1.34271292,-2.554399928,2.142966667,4,9.753,2.02,2.55,3,10.06869984,10.06869984,87.79654381,5.464109048,6.239696333,2,8.772316569,1.184641555,2.69722629,2.239696333,1.275,0.96700035
164,2-MoSe-Au-1,-0.35094731,-2.529408111,1.5855,10,9.225,2.309,2.54,1,10.06869984,10.06869984,87.79654381,1.585465844,11.106203,2,3.992944418,4.233007793,5.515175876,1.106203,0.289,0.96700035
165,2-MoSe-Au-1,-0.34819389,-2.529408111,1.585,10,9.225,2.309,2.54,1,10.06869984,10.06869984,87.79654381,1.584974878,11.106203,2,1.324048036,3.605623221,5.491802106,1.106203,0.289,0.96700035
166,2-MoSe-Au-1,1.41021083,-2.53245016,2.033,4,9.753,2.02,2.55,3,10.06869984,10.06869984,87.79654381,5.906655572,6.46309,2,-1.678324773,6.782198546,2.577142669,2.46309,1.275,0.96700035
167,2-MoSe-Au-1,1.29768922,-2.031496659,1.916366667,4.333333333,8.866,1.595,2.42,3,10.06869984,10.06869984,87.79654381,4.227308113,8.694091333,2,0.302706971,5.637598805,1.741129354,4.360758,0.425,0.96700035
168,2-MoSe-Au-1,1.69136777,-2.554399928,2.616666667,4,9.753,2.02,2.55,3,10.06869984,10.06869984,87.79654381,5.007884883,6.239696333,2,3.32454734,8.375506691,3.069229922,2.239696333,1.275,0.96700035
169,2-MoSe-Au-1,1.32173006,-2.60002994,2.156433333,4,9.753,2.02,2.55,3,10.06869984,10.06869984,87.79654381,3.199384224,6.308509,2,4.623953906,1.170165342,2.73353646,2.308509,1.275,0.96700035
170,2-MoSe-Au-1,-0.35003849,-2.529408111,1.5859,10,9.225,2.309,2.54,1,10.06869984,10.06869984,87.79654381,1.585883224,11.106203,2,3.388671756,3.186905664,5.504367055,1.106203,0.289,0.96700035
171,2-MoSe-Au-1,1.35372329,-2.00029794,1.904233333,4.333333333,8.866,1.595,2.42,3,10.06869984,10.06869984,87.79654381,5.323250624,8.596359667,2,-1.582725082,3.359074918,1.775328329,4.263026333,0.425,0.96700035
172,2-MoSe-Au-1,1.34236234,-2.554399928,2.150566667,4,9.753,2.02,2.55,3,10.06869984,10.06869984,87.79654381,5.435534824,6.239696333,2,8.400902862,0.520488428,2.712025457,2.239696333,1.275,0.96700035
173,2-MoSe-Au-1,-0.35084571,-2.529408111,1.5855,10,9.225,2.309,2.54,1,10.06869984,10.06869984,87.79654381,1.585406333,11.106203,2,3.918661662,4.34907868,5.509705937,1.106203,0.289,0.96700035
174,2-MoSe-Au-1,1.44746941,-2.529716975,1.5192,4,9.753,2.02,2.55,1,10.06869984,10.06869984,87.79654381,5.129122042,6.349811,2,-1.663421578,4.751167862,3.120499986,2.349811,1.275,0.96700035
175,2-MoSe-Au-1,-0.01348041,-2.529408111,1.5825,10,9.225,2.309,2.54,1,10.06869984,10.06869984,87.79654381,1.582486689,11.106203,2,3.362395313,3.871884114,5.472214445,1.106203,0.289,0.96700035
176,2-MoSe-Au-1,1.36575074,-2.53245016,2.1545,4,9.753,2.02,2.55,3,10.06869984,10.06869984,87.79654381,5.668785131,6.46309,2,-1.664669011,6.331811345,2.724571364,2.46309,1.275,0.96700035
177,2-MoSe-Au-1,1.32177781,-2.588467183,2.158266667,4,9.753,2.02,2.55,3,10.06869984,10.06869984,87.79654381,3.189170422,6.361208333,2,1.631047328,6.318633991,2.732845064,2.361208333,1.275,0.96700035
178,2-MoSe-Au-1,-0.34700906,-2.529408111,1.5845,10,9.225,2.309,2.54,1,10.06869984,10.06869984,87.79654381,1.584464842,11.106203,2,3.773169745,3.202930932,5.479195454,1.106203,0.289,0.96700035
179,2-MoSe-Au-1,1.35760239,-2.60002994,2.158933333,4,9.753,2.02,2.55,3,10.06869984,10.06869984,87.79654381,3.87393197,6.308509,2,5.035521243,0.509893102,2.72053305,2.308509,1.275,0.96700035
180,2-MoSe-Au-1,-0.35053227,-2.529408111,1.5859,10,9.225,2.309,2.54,1,10.06869984,10.06869984,87.79654381,1.585833215,11.106203,2,4.373113963,2.432845421,5.530288682,1.106203,0.289,0.96700035
181,2-MoSe-Au-2,1.12866471,-2.526853687,2.160533333,4,9.753,2.02,2.55,3,10.06869984,10.06869984,87.79654381,3.187682121,6.323125,2,5.080710766,6.316474596,2.737176552,2.323125,1.275,0.96700035
182,2-MoSe-Au-2,-0.54430123,-2.485726196,1.5862,10,9.225,2.309,2.54,1,10.06869984,10.06869984,87.79654381,1.586185597,11.386763,2,2.39729292,2.491543886,5.534517253,1.386763,0.289,0.96700035
183,2-MoSe-Au-2,-0.54365453,-2.485726196,1.5853,10,9.225,2.309,2.54,1,10.06869984,10.06869984,87.79654381,1.585253324,11.386763,2,1.780585586,3.727435702,5.536226158,1.386763,0.289,0.96700035
184,2-MoSe-Au-2,1.29720132,-2.580383163,2.173833333,4,9.753,2.02,2.55,3,10.06869984,10.06869984,87.79654381,3.273983966,6.372733,2,4.62058679,1.209934127,2.761971625,2.372733,1.275,0.96700035
185,2-MoSe-Au-2,1.33573384,-1.974098843,1.8624,4.333333333,8.866,1.595,2.42,3,10.06869984,10.06869984,87.79654381,5.708016858,8.619778333,2,7.211015401,0.059455415,1.752170194,4.286445,0.425,0.96700035
186,2-MoSe-Au-2,-0.54219319,-2.485726196,1.5854,10,9.225,2.309,2.54,1,10.06869984,10.06869984,87.79654381,1.585341607,11.386763,2,1.630974623,3.642777106,5.512087231,1.386763,0.289,0.96700035
187,2-MoSe-Au-2,1.71152664,-2.524678127,1.52,4,9.753,2.02,2.55,1,10.06869984,10.06869984,87.79654381,4.744050969,6.467277,2,-3.481750919,7.785412701,3.12731995,2.467277,1.275,0.96700035
188,2-MoSe-Au-2,1.25499916,-2.527549599,1.5191,4,9.753,2.02,2.55,1,10.06869984,10.06869984,87.79654381,5.137461158,6.161116,2,5.034905432,4.787787261,3.118136053,2.161116,1.275,0.96700035
189,2-MoSe-Au-2,1.12801592,-2.525511792,2.166966667,4,9.753,2.02,2.55,3,10.06869984,10.06869984,87.79654381,3.210810859,6.235557667,2,7.10613042,4.144168267,2.743380965,2.235557667,1.275,0.96700035
190,2-MoSe-Au-2,1.12893061,-2.524831457,2.1561,4,9.753,2.02,2.55,3,10.06869984,10.06869984,87.79654381,3.228221748,6.38431,2,-2.092078328,6.970891669,2.734231168,2.38431,1.275,0.96700035
191,2-MoSe-Au-2,1.25471667,-2.526931428,1.5193,4,9.753,2.02,2.55,1,10.06869984,10.06869984,87.79654381,5.110063977,6.333587,2,6.719083886,1.836253195,3.119126515,2.333587,1.275,0.96700035
192,2-MoSe-Au-2,1.43634359,-2.522054349,1.517,4,9.753,2.02,2.55,1,10.06869984,10.06869984,87.79654381,3.918697935,6.21197,2,-1.695482618,4.855072038,3.121426507,2.21197,1.275,0.96700035
193,2-MoSe-Au-2,-0.25015274,-2.485726196,1.5822,10,9.225,2.309,2.54,1,10.06869984,10.06869984,87.79654381,1.582139777,11.386763,2,1.678722429,2.902943543,5.19551827,1.386763,0.289,0.96700035
194,2-MoSe-Au-2,1.29699139,-2.580383163,2.177266667,4,9.753,2.02,2.55,3,10.06869984,10.06869984,87.79654381,3.261179235,6.372733,2,4.613973649,1.214629307,2.765884012,2.372733,1.275,0.96700035
195,2-MoSe-Au-2,1.35407644,-2.580383163,2.152266667,4,9.753,2.02,2.55,3,10.06869984,10.06869984,87.79654381,4.299330547,6.372733,2,5.048115476,0.518913853,2.71410987,2.372733,1.275,0.96700035
196,2-MoSe-Au-2,1.33543555,-2.525511792,2.164633333,4,9.753,2.02,2.55,3,10.06869984,10.06869984,87.79654381,4.837673939,6.235557667,2,7.104191036,4.140741328,2.730602422,2.235557667,1.275,0.96700035
197,2-MoSe-Au-2,-0.54224692,-2.485726196,1.5861,10,9.225,2.309,2.54,1,10.06869984,10.06869984,87.79654381,1.586000588,11.386763,2,1.616386863,3.650566288,5.513820238,1.386763,0.289,0.96700035
198,2-MoSe-Au-2,-0.53698671,-2.485726196,1.5849,10,9.225,2.309,2.54,1,10.06869984,10.06869984,87.79654381,1.584873187,11.386763,2,1.39348611,1.814495626,5.458705909,1.386763,0.289,0.96700035
199,0-WSe-Au-1,-0.37214243,-2.515488518,1.5852,10,9.225,2.309,2.54,1,9.897,9.896999999,84.8277157,1.585154433,11.073333,0,2.619848281,4.098301832,5.557527511,1.073333,0.289,0.96602308
200,0-WSe-Au-1,1.45411917,-2.821318928,2.1219,4,9.753,2.02,2.55,3,9.897,9.896999999,84.8277157,5.57558768,6.286927667,0,-1.995604153,6.869226036,2.748165453,2.286927667,1.205,0.96602308
201,0-WSe-Au-1,-0.36508919,-2.515488518,1.5844,10,9.225,2.309,2.54,1,9.897,9.896999999,84.8277157,1.584328491,11.073333,0,1.110717622,2.676895346,5.508836625,1.073333,0.289,0.96602308
202,0-WSe-Au-1,2.20303318,-2.820986588,2.268533333,4,9.753,2.02,2.55,3,9.897,9.896999999,84.8277157,5.084601121,6.293065667,0,-1.650947402,2.861106307,3.068833159,2.293065667,1.205,0.96602308
203,0-WSe-Au-1,1.4075704,-2.822823904,2.040866667,4,9.753,2.02,2.55,3,9.897,9.896999999,84.8277157,5.754296339,6.289412333,0,8.246247124,0.94774014,2.64117632,2.289412333,1.205,0.96602308
204,0-WSe-Au-1,1.42290465,-2.873997768,2.128433333,4,9.753,2.02,2.55,3,9.897,9.896999999,84.8277157,3.198646288,6.271206333,0,4.969349103,6.240777802,2.755221338,2.271206333,1.205,0.96602308
205,0-WSe-Au-1,-0.37394426,-2.515488518,1.5851,10,9.225,2.309,2.54,1,9.897,9.896999999,84.8277157,1.585049814,11.073333,0,2.580066114,4.287165788,5.594889654,1.073333,0.289,0.96602308
206,0-WSe-Au-1,1.46255983,-2.821318928,2.044166667,4,9.753,2.02,2.55,3,9.897,9.896999999,84.8277157,5.779579891,6.286927667,0,-1.651710204,6.665860114,2.654277139,2.286927667,1.205,0.96602308
207,0-WSe-Au-1,1.42255834,-2.854893015,2.1255,4,9.753,2.02,2.55,3,9.897,9.896999999,84.8277157,3.195578249,6.267474,0,2.027141014,1.133517587,2.75103304,2.267474,1.205,0.96602308
208,0-WSe-Au-1,-0.37093595,-2.515488518,1.585,10,9.225,2.309,2.54,1,9.897,9.896999999,84.8277157,1.584936037,11.073333,0,3.955844076,4.075583287,5.545397876,1.073333,0.289,0.96602308
209,0-WSe-Au-1,1.66311895,-2.820786065,1.536,4,9.753,2.02,2.55,1,9.897,9.896999999,84.8277157,5.024444533,6.301174,0,-1.648778111,4.593715849,3.17094968,2.301174,1.205,0.96602308
210,0-WSe-Au-1,-0.37017103,-2.515488518,1.5853,10,9.225,2.309,2.54,1,9.897,9.896999999,84.8277157,1.585238911,11.073333,0,3.821564644,4.290009436,5.546601621,1.073333,0.289,0.96602308
211,0-WSe-Au-1,1.66383368,-2.820731033,1.535,4,9.753,2.02,2.55,1,9.897,9.896999999,84.8277157,5.015079804,6.238984,0,-3.315290323,7.628461191,3.177588317,2.238984,1.205,0.96602308
212,0-WSe-Au-1,-0.37131933,-2.515488518,1.5857,10,9.225,2.309,2.54,1,9.897,9.896999999,84.8277157,1.585686571,11.073333,0,3.303041267,3.124072728,5.545450183,1.073333,0.289,0.96602308
213,0-WSe-Au-1,1.43701692,-2.868034146,2.1273,4,9.753,2.02,2.55,3,9.897,9.896999999,84.8277157,3.444096259,6.286169333,0,0.016826215,3.399850404,2.752074248,2.286169333,1.205,0.96602308
214,0-WSe-Au-1,1.43641895,-2.857104269,2.126466667,4,9.753,2.02,2.55,3,9.897,9.896999999,84.8277157,3.45577562,6.286968,0,5.296280654,1.167108959,2.74894022,2.286968,1.205,0.96602308
215,0-WSe-Au-1,-0.37057301,-2.515488518,1.5849,10,9.225,2.309,2.54,1,9.897,9.896999999,84.8277157,1.58481014,11.073333,0,2.646992453,5.432408567,5.54709645,1.073333,0.289,0.96602308
216,0-WSe-Au-2,-0.54320709,-2.337384359,1.5844,10,9.225,2.309,2.54,1,9.897,9.896999999,84.8277157,1.584318367,11.289871,0,2.279170842,2.781126133,5.511307568,1.289871,0.289,0.96602308
217,0-WSe-Au-2,-0.54942156,-2.337384359,1.5852,10,9.225,2.309,2.54,1,9.897,9.896999999,84.8277157,1.585170497,11.289871,0,2.57692454,4.037893555,5.561412222,1.289871,0.289,0.96602308
218,0-WSe-Au-2,-0.54480272,-2.337384359,1.5843,10,9.225,2.309,2.54,1,9.897,9.896999999,84.8277157,1.584269724,11.289871,0,2.258966131,2.701201276,5.522463916,1.289871,0.289,0.96602308
219,0-WSe-Au-2,2.1824361,-2.795694753,2.2657,4,9.753,2.02,2.55,3,9.897,9.896999999,84.8277157,5.705703576,6.277551333,0,-3.303633215,5.711304764,3.076874413,2.277551333,1.205,0.96602308
220,0-WSe-Au-2,1.44485843,-2.794304439,2.128266667,4,9.753,2.02,2.55,3,9.897,9.896999999,84.8277157,4.865983828,6.280774667,0,6.94918947,4.042974466,2.753507432,2.280774667,1.205,0.96602308
221,0-WSe-Au-2,1.38922599,-2.840081525,2.140866667,4,9.753,2.02,2.55,3,9.897,9.896999999,84.8277157,3.28801749,6.249372333,0,1.648567978,6.212396244,2.769933736,2.249372333,1.205,0.96602308
222,0-WSe-Au-2,2.18310705,-2.798972185,2.257733333,4,9.753,2.02,2.55,3,9.897,9.896999999,84.8277157,5.73879021,6.278794,0,6.596639622,0.003494179,3.047032521,2.278794,1.205,0.96602308
223,0-WSe-Au-2,-0.54696026,-2.337384359,1.585,10,9.225,2.309,2.54,1,9.897,9.896999999,84.8277157,1.584911246,11.289871,0,1.089783686,2.509612709,5.534951077,1.289871,0.289,0.96602308
224,0-WSe-Au-2,1.28193594,-2.804490915,2.1185,4,9.753,2.02,2.55,3,9.897,9.896999999,84.8277157,3.783394507,6.272764333,0,-4.610867632,6.877591419,2.734563284,2.272764333,1.205,0.96602308
225,0-WSe-Au-2,1.68872856,-2.791597951,1.5325,4,9.753,2.02,2.55,1,9.897,9.896999999,84.8277157,5.07554299,6.264984,0,6.598354729,1.784295443,3.170963835,2.264984,1.205,0.96602308
226,0-WSe-Au-2,1.64245532,-2.795591355,1.5307,4,9.753,2.02,2.55,1,9.897,9.896999999,84.8277157,3.880348178,6.280395,0,-1.690686472,4.782076311,3.17448677,2.280395,1.205,0.96602308
227,0-WSe-Au-2,-0.54736557,-2.337384359,1.5857,10,9.225,2.309,2.54,1,9.897,9.896999999,84.8277157,1.58560666,11.289871,0,1.885695518,3.556731669,5.544869922,1.289871,0.289,0.96602308
228,0-WSe-Au-2,1.38938951,-2.840081525,2.145066667,4,9.753,2.02,2.55,3,9.897,9.896999999,84.8277157,3.30293403,6.249372333,0,1.649200986,6.204845491,2.776623211,2.249372333,1.205,0.96602308
229,0-WSe-Au-2,-0.54782032,-2.337384359,1.5851,10,9.225,2.309,2.54,1,9.897,9.896999999,84.8277157,1.585076831,11.289871,0,1.032329486,2.553024672,5.540843598,1.289871,0.289,0.96602308
230,0-WSe-Au-2,1.24511376,-2.804490915,2.127666667,4,9.753,2.02,2.55,3,9.897,9.896999999,84.8277157,3.199078627,6.272764333,0,4.964347373,6.24331086,2.754973085,2.272764333,1.205,0.96602308
